x,y,c
-73.9938,40.7506,2
-73.9917,40.7501,2
-73.9949,40.7607,2
-73.9875,40.7579,2
-73.9921,40.7593,2
-73.9838,40.7544,2
-73.9942,40.751,2
-73.9922,40.7644,2
-73.9841,40.7483,2
-73.9909,40.7512,2
-73.9904,40.7474,2
-73.9893,40.762,2
-73.9893,40.7589,2
-73.9851,40.7592,2
-73.9998,40.7536,2
-73.9922,40.7493,2
-73.9928,40.7584,2
-73.9885,40.7488,2
-73.9904,40.7617,2
-73.983,40.7509,2
-73.9874,40.761,2
-73.9941,40.7509,2
-73.9943,40.7513,2
-73.9863,40.7488,2
-73.9949,40.7502,2
-73.9915,40.7656,2
-73.9821,40.7489,2
-73.9888,40.7579,2
-73.9886,40.7538,2
-73.9907,40.7559,2
-73.9911,40.7472,2
-73.9998,40.7547,2
-73.9954,40.7547,2
-73.9937,40.7475,2
-73.9914,40.7602,2
-73.9966,40.7534,2
-73.9911,40.7497,2
-73.9947,40.7505,2
-73.9893,40.7535,2
-73.9892,40.7482,2
-73.9868,40.7516,2
-73.9835,40.7548,2
-73.9852,40.7536,2
-73.9869,40.7508,2
-73.9881,40.7538,2
-73.9897,40.7519,2
-73.9895,40.7577,2
-73.9903,40.7563,2
-73.9879,40.7565,2
-73.9907,40.761,2
-73.9876,40.749,2
-74.0026,40.7501,2
-73.9921,40.7494,2
-73.9917,40.7558,2
-73.9921,40.7495,2
-73.9965,40.7635,2
-73.9891,40.7497,2
-73.9888,40.7568,2
-73.9906,40.7562,2
-73.9873,40.7496,2
-73.9915,40.75,2
-73.9893,40.7593,2
-73.9935,40.7491,2
-73.995,40.7601,2
-73.9865,40.7563,2
-73.996,40.7468,2
-73.9958,40.7642,2
-73.9863,40.7583,2
-74.0019,40.7509,2
-73.9914,40.7499,2
-73.9923,40.7489,2
-73.9935,40.752,2
-73.9923,40.7566,2
-73.991,40.7505,2
-73.9891,40.758,2
-73.9906,40.7561,2
-73.9942,40.7568,2
-73.9941,40.7544,2
-73.9833,40.7558,2
-73.9844,40.7536,2
-73.9877,40.7491,2
-73.981,40.7536,2
-73.9848,40.7483,2
-73.9908,40.765,2
-73.9934,40.7524,2
-73.9873,40.7603,2
-73.9894,40.7471,2
-73.9936,40.7495,2
-73.9936,40.7565,2
-73.9952,40.7498,2
-73.9953,40.7596,2
-73.9934,40.7554,2
-73.9894,40.752,2
-73.9942,40.7617,2
-73.9948,40.7651,2
-73.9879,40.7556,2
-73.9965,40.7527,2
-73.9947,40.7504,2
-73.9935,40.7524,2
-73.9917,40.76,2
-73.9843,40.7547,2
-73.9949,40.7502,2
-74.0016,40.7513,2
-73.9945,40.7659,2
-73.9905,40.7593,2
-73.9904,40.7569,2
-73.9814,40.7529,2
-73.9885,40.7501,2
-73.9922,40.7486,2
-73.994,40.7588,2
-73.9982,40.7508,2
-73.9808,40.7518,2
-73.995,40.7503,2
-73.9924,40.7639,2
-73.9895,40.7567,2
-73.9942,40.7511,2
-73.9958,40.7644,2
-73.9915,40.7549,2
-73.9882,40.7504,2
-73.9996,40.7615,2
-73.9897,40.7605,2
-73.9925,40.7586,2
-73.9921,40.7494,2
-73.9911,40.75,2
-73.9962,40.7533,2
-73.9861,40.7582,2
-74.0047,40.7518,2
-73.9886,40.7487,2
-73.9971,40.7506,2
-73.9928,40.7514,2
-73.9936,40.7531,2
-73.9937,40.7518,2
-73.987,40.7596,2
-73.9913,40.7507,2
-73.9927,40.7583,2
-73.9855,40.7596,2
-73.9799,40.7511,2
-73.9885,40.7542,2
-73.9903,40.7514,2
-73.9917,40.7499,2
-73.9865,40.7555,2
-73.9836,40.7497,2
-73.9801,40.7489,2
-73.9946,40.7607,2
-73.9869,40.7611,2
-73.992,40.7507,2
-73.996,40.7564,2
-73.9907,40.7557,2
-73.987,40.7605,2
-74.0028,40.7605,2
-73.9875,40.7531,2
-73.9888,40.7501,2
-73.9931,40.7493,2
-73.9849,40.7535,2
-73.985,40.7474,2
-73.9861,40.7591,2
-73.9876,40.7496,2
-73.9912,40.75,2
-73.9881,40.7496,2
-73.9859,40.7532,2
-73.985,40.7529,2
-73.9898,40.7566,2
-73.9877,40.7619,2
-73.9874,40.7496,2
-73.9837,40.7516,2
-73.9869,40.7592,2
-73.9906,40.7561,2
-73.9886,40.7488,2
-73.9947,40.7503,2
-73.9877,40.7585,2
-73.9828,40.754,2
-73.9894,40.7565,2
-73.988,40.7497,2
-73.9916,40.7495,2
-73.9891,40.7564,2
-73.9944,40.7508,2
-73.9913,40.751,2
-73.9902,40.7592,2
-73.9864,40.7583,2
-73.9925,40.7638,2
-73.9912,40.7605,2
-73.992,40.75,2
-73.9897,40.7565,2
-73.9906,40.756,2
-73.9897,40.7517,2
-73.99,40.7561,2
-73.9852,40.748,2
-73.9935,40.7498,2
-74.0009,40.7488,2
-73.9903,40.7558,2
-73.993,40.7629,2
-73.9877,40.7505,2
-73.9961,40.7639,2
-73.9927,40.7519,2
-73.9865,40.7582,2
-73.9848,40.7537,2
-73.9894,40.7561,2
-73.994,40.7526,2
-73.9855,40.7474,2
-73.9819,40.7494,2
-73.9917,40.7493,2
-73.9923,40.7535,2
-73.9974,40.7639,2
-73.9914,40.75,2
-73.9872,40.7538,2
-73.9807,40.7507,2
-73.9914,40.7502,2
-73.9921,40.7485,2
-73.9953,40.7546,2
-73.9967,40.7633,2
-73.9872,40.7609,2
-73.992,40.7556,2
-73.9877,40.7574,2
-73.9834,40.7574,2
-73.9915,40.7598,2
-73.9934,40.7499,2
-73.9979,40.751,2
-73.9861,40.7522,2
-73.982,40.7517,2
-73.9887,40.7503,2
-73.9898,40.7565,2
-73.9915,40.75,2
-73.989,40.7634,2
-73.9881,40.7612,2
-73.986,40.7499,2
-74.0023,40.7503,2
-73.9843,40.7577,2
-73.9914,40.7491,2
-73.9853,40.7527,2
-73.9903,40.7614,2
-73.9911,40.7553,2
-73.9881,40.7484,2
-73.9935,40.7499,2
-73.9933,40.7524,2
-73.9903,40.7528,2
-73.9931,40.7629,2
-73.9871,40.7555,2
-73.9933,40.7523,2
-73.9879,40.7583,2
-73.9829,40.7554,2
-73.993,40.7629,2
-73.9901,40.7519,2
-73.9797,40.7507,2
-73.9804,40.7485,2
-73.9863,40.7591,2
-73.9922,40.7493,2
-73.9944,40.7511,2
-73.9916,40.7508,2
-73.9891,40.7566,2
-73.9888,40.7562,2
-73.9808,40.7535,2
-73.9864,40.7514,2
-73.9963,40.7533,2
-73.9997,40.7614,2
-73.994,40.767,2
-73.99,40.7575,2
-73.985,40.7498,2
-73.9866,40.7593,2
-73.9879,40.7511,2
-73.9895,40.7571,2
-73.9897,40.7471,2
-74,40.7485,2
-73.9862,40.7586,2
-73.9816,40.7518,2
-73.9871,40.7554,2
-73.9946,40.7505,2
-73.9858,40.7466,2
-73.996,40.7534,2
-73.9926,40.7498,2
-73.9914,40.7498,2
-73.9917,40.7647,2
-73.9984,40.7501,2
-74.0027,40.75,2
-73.989,40.7517,2
-73.9873,40.7494,2
-73.9903,40.7561,2
-73.9929,40.7579,2
-73.9944,40.7598,2
-73.9845,40.7527,2
-73.9979,40.765,2
-73.9857,40.7598,2
-73.9888,40.7602,2
-73.9897,40.7519,2
-73.9949,40.7464,2
-73.9932,40.7609,2
-73.9901,40.7466,2
-73.9947,40.7595,2
-73.9919,40.7646,2
-73.9916,40.7554,2
-73.9903,40.7514,2
-73.9849,40.7483,2
-73.9911,40.7503,2
-74.0017,40.7516,2
-73.9871,40.7537,2
-73.9946,40.7528,2
-73.9945,40.747,2
-74.0035,40.7507,2
-73.9913,40.7503,2
-73.9874,40.7605,2
-73.9877,40.7529,2
-73.9957,40.7673,2
-73.9873,40.7559,2
-73.9946,40.7506,2
-73.9865,40.7517,2
-73.9918,40.7646,2
-73.99,40.7465,2
-73.9868,40.756,2
-73.9979,40.7614,2
-73.9888,40.7484,2
-73.9816,40.7533,2
-73.993,40.7529,2
-74.0017,40.7509,2
-73.9959,40.7589,2
-73.993,40.7676,2
-73.9913,40.7501,2
-73.9929,40.75,2
-73.9914,40.7499,2
-73.9872,40.7569,2
-73.9874,40.7557,2
-73.993,40.7488,2
-73.9986,40.7514,2
-73.9831,40.7475,2
-73.9914,40.7498,2
-73.99,40.7561,2
-73.9936,40.7518,2
-73.9798,40.7491,2
-73.9835,40.748,2
-73.9909,40.7504,2
-73.9892,40.7507,2
-73.9819,40.75,2
-73.9841,40.7489,2
-73.9806,40.7518,2
-73.9977,40.7566,2
-73.9955,40.7596,2
-73.9956,40.7491,2
-73.9826,40.7555,2
-73.9931,40.7526,2
-73.9794,40.7494,2
-73.9938,40.7465,2
-74.0021,40.7507,2
-73.9846,40.7484,2
-73.9904,40.7558,2
-73.9819,40.7522,2
-73.9923,40.764,2
-73.9878,40.7513,2
-73.9946,40.7558,2
-73.9978,40.7514,2
-73.9875,40.7482,2
-73.9888,40.757,2
-73.9878,40.7496,2
-73.9929,40.7484,2
-73.9903,40.7559,2
-73.9936,40.7621,2
-73.9969,40.7474,2
-73.9964,40.7637,2
-73.9916,40.7493,2
-73.9882,40.7508,2
-73.9936,40.7542,2
-73.991,40.7504,2
-73.9938,40.752,2
-73.988,40.7507,2
-73.9951,40.75,2
-73.9879,40.749,2
-73.988,40.7506,2
-73.9914,40.7498,2
-73.9945,40.7624,2
-73.9916,40.7501,2
-73.9904,40.7507,2
-73.994,40.7564,2
-74.0054,40.7519,2
-73.9872,40.7604,2
-73.987,40.7511,2
-73.9825,40.7524,2
-73.9908,40.7559,2
-73.994,40.7524,2
-73.9811,40.7504,2
-73.9902,40.7569,2
-73.9872,40.754,2
-73.9899,40.7568,2
-73.9993,40.7539,2
-73.9878,40.7485,2
-73.9888,40.7571,2
-73.9946,40.7504,2
-73.9944,40.7507,2
-73.9838,40.748,2
-73.9921,40.7491,2
-74.0002,40.7485,2
-73.9854,40.7538,2
-73.9935,40.7521,2
-73.9899,40.7563,2
-73.982,40.7519,2
-73.9847,40.7569,2
-73.9912,40.7594,2
-73.995,40.7604,2
-73.9864,40.757,2
-73.9859,40.7572,2
-74.0028,40.7605,2
-73.9921,40.7499,2
-73.9887,40.7505,2
-73.9977,40.764,2
-73.9914,40.7503,2
-73.9906,40.7499,2
-73.9824,40.7515,2
-73.991,40.7557,2
-73.988,40.7484,2
-73.9858,40.7522,2
-73.9908,40.7563,2
-73.987,40.7612,2
-73.9847,40.7587,2
-74.0033,40.7514,2
-73.9897,40.7564,2
-73.9861,40.7574,2
-73.9933,40.7628,2
-73.9918,40.7472,2
-73.9949,40.7605,2
-73.9918,40.7645,2
-73.9834,40.7477,2
-73.9907,40.7581,2
-73.9917,40.75,2
-73.9957,40.7542,2
-73.9899,40.7567,2
-73.9874,40.7577,2
-73.9884,40.7502,2
-73.9872,40.7501,2
-73.9909,40.7501,2
-73.9904,40.7574,2
-73.9946,40.7505,2
-73.9917,40.7631,2
-73.991,40.7566,2
-73.9964,40.7532,2
-73.9897,40.7502,2
-73.9914,40.7505,2
-73.9846,40.7533,2
-73.9966,40.7634,2
-73.9811,40.7504,2
-73.9936,40.7525,2
-73.98,40.7491,2
-73.991,40.7502,2
-73.9944,40.7542,2
-73.9872,40.7607,2
-73.9919,40.7501,2
-73.9884,40.7569,2
-73.9913,40.7496,2
-73.9954,40.7495,2
-73.993,40.7579,2
-73.9923,40.759,2
-73.994,40.7632,2
-73.9943,40.7611,2
-73.9909,40.7533,2
-73.9978,40.7515,2
-73.9822,40.7519,2
-73.9851,40.748,2
-73.9935,40.752,2
-74.0021,40.7508,2
-73.9874,40.7478,2
-73.98,40.7497,2
-73.9924,40.7495,2
-73.9858,40.7527,2
-73.9909,40.7612,2
-73.9904,40.7616,2
-73.9832,40.7504,2
-73.9949,40.7551,2
-73.994,40.751,2
-73.9816,40.7536,2
-73.9947,40.761,2
-73.9889,40.7553,2
-73.9924,40.7502,2
-73.9918,40.7504,2
-73.9841,40.7496,2
-73.9916,40.7502,2
-73.9907,40.7562,2
-73.9943,40.7508,2
-73.9854,40.7525,2
-73.9861,40.7476,2
-73.9953,40.7599,2
-73.9898,40.7518,2
-73.9849,40.7535,2
-73.9999,40.7485,2
-73.9906,40.7567,2
-73.9876,40.7581,2
-73.9913,40.75,2
-73.9919,40.7495,2
-73.9956,40.7593,2
-73.9861,40.7585,2
-73.9886,40.7552,2
-74.0035,40.7516,2
-73.9905,40.7559,2
-73.9928,40.753,2
-73.9852,40.748,2
-73.997,40.7526,2
-73.997,40.7474,2
-73.991,40.7556,2
-73.9911,40.7506,2
-73.9948,40.7504,2
-73.9928,40.7493,2
-73.9912,40.7501,2
-73.9869,40.757,2
-73.9912,40.7498,2
-73.9853,40.7518,2
-73.9902,40.7551,2
-73.9884,40.7593,2
-73.9953,40.762,2
-73.9983,40.7507,2
-73.9915,40.7507,2
-73.9847,40.758,2
-74.0019,40.7515,2
-73.9918,40.7503,2
-73.9865,40.7582,2
-73.9897,40.7576,2
-73.9941,40.7513,2
-73.9928,40.7483,2
-73.9818,40.7491,2
-73.9847,40.7542,2
-73.9902,40.7498,2
-73.9861,40.7588,2
-73.9874,40.7505,2
-73.9824,40.7518,2
-73.999,40.7545,2
-73.9925,40.7482,2
-73.986,40.7478,2
-74.0029,40.7602,2
-73.9863,40.7604,2
-73.989,40.7482,2
-73.9901,40.7501,2
-73.985,40.7477,2
-74.0025,40.7503,2
-73.9891,40.7484,2
-73.9856,40.7581,2
-74.0001,40.7486,2
-73.9911,40.7606,2
-73.9799,40.7489,2
-74.0019,40.7507,2
-73.9934,40.7524,2
-73.9904,40.7565,2
-73.9803,40.7515,2
-73.991,40.7503,2
-73.9862,40.7592,2
-73.9826,40.7509,2
-73.9866,40.7493,2
-73.9947,40.7505,2
-73.9886,40.7486,2
-73.9902,40.7493,2
-73.9937,40.762,2
-73.9904,40.7618,2
-73.9967,40.7536,2
-73.9924,40.764,2
-73.99,40.7518,2
-73.9898,40.7563,2
-73.988,40.7599,2
-73.9945,40.7503,2
-73.9842,40.7572,2
-73.9874,40.758,2
-73.994,40.7512,2
-73.9861,40.7566,2
-73.9863,40.7468,2
-73.992,40.7499,2
-73.9946,40.7568,2
-73.9897,40.7568,2
-73.9926,40.7503,2
-73.9918,40.7495,2
-74.004,40.7531,2
-73.9847,40.754,2
-73.9907,40.7561,2
-73.9902,40.7566,2
-73.9917,40.7501,2
-73.9931,40.7526,2
-73.9873,40.7609,2
-73.9823,40.75,2
-73.9924,40.7487,2
-73.9967,40.7632,2
-73.9849,40.7549,2
-73.9959,40.7615,2
-73.9839,40.7556,2
-73.9874,40.751,2
-73.9901,40.7536,2
-73.9924,40.7494,2
-73.9942,40.7512,2
-73.9987,40.7607,2
-73.9906,40.7564,2
-73.991,40.7506,2
-73.9891,40.7636,2
-73.9795,40.7486,2
-73.9956,40.7545,2
-73.9848,40.7483,2
-73.9909,40.7571,2
-73.9868,40.7586,2
-73.9835,40.7564,2
-73.9875,40.7546,2
-73.985,40.7535,2
-73.9871,40.7563,2
-74.0005,40.7528,2
-73.9925,40.7634,2
-73.9983,40.761,2
-73.993,40.7476,2
-73.9796,40.7492,2
-73.9852,40.7579,2
-73.9939,40.7527,2
-73.9899,40.7522,2
-73.9948,40.7504,2
-73.99,40.7561,2
-73.988,40.7605,2
-73.993,40.7484,2
-73.9909,40.7562,2
-73.9944,40.7609,2
-73.9914,40.7501,2
-73.9811,40.7494,2
-73.9857,40.7577,2
-74.0007,40.7582,2
-73.9925,40.7495,2
-73.9854,40.7529,2
-73.9903,40.7561,2
-73.9961,40.7638,2
-73.9873,40.7504,2
-73.9924,40.7546,2
-73.9888,40.7474,2
-73.9794,40.7491,2
-73.9985,40.7496,2
-73.9889,40.7482,2
-73.9828,40.7514,2
-73.9822,40.7521,2
-73.9797,40.7502,2
-73.9852,40.7584,2
-73.9861,40.7587,2
-73.9939,40.7466,2
-73.9905,40.7563,2
-73.9992,40.7496,2
-73.9935,40.752,2
-73.9922,40.749,2
-73.991,40.7512,2
-73.9802,40.7515,2
-73.9866,40.759,2
-73.9938,40.7501,2
-73.9894,40.757,2
-73.9874,40.7501,2
-73.98,40.7486,2
-73.9935,40.7557,2
-73.9871,40.7608,2
-73.9945,40.7467,2
-73.9916,40.7554,2
-73.9941,40.7516,2
-73.9842,40.755,2
-73.9933,40.7629,2
-73.9906,40.7566,2
-73.9905,40.7495,2
-73.9943,40.751,2
-73.9806,40.7506,2
-73.9934,40.7497,2
-73.9964,40.7651,2
-73.9865,40.7608,2
-73.9913,40.7511,2
-73.9893,40.758,2
-73.9869,40.7612,2
-73.9943,40.7525,2
-73.9936,40.7524,2
-73.9879,40.7488,2
-73.9938,40.7464,2
-73.9873,40.7504,2
-73.9923,40.75,2
-73.9953,40.7645,2
-73.985,40.7473,2
-73.9939,40.7617,2
-73.9918,40.7494,2
-73.9873,40.7495,2
-73.9944,40.7508,2
-74.0031,40.7541,2
-73.9961,40.7641,2
-73.9927,40.7584,2
-73.9871,40.7568,2
-73.9884,40.7485,2
-73.9879,40.7583,2
-73.9941,40.7593,2
-74.0051,40.7514,2
-73.988,40.748,2
-73.9904,40.751,2
-73.9948,40.7502,2
-74.0003,40.7613,2
-73.9906,40.7515,2
-73.9824,40.7486,2
-74.0008,40.7586,2
-73.989,40.7576,2
-74.0028,40.7606,2
-73.9921,40.7535,2
-73.99,40.7568,2
-73.9923,40.749,2
-73.9815,40.7534,2
-73.9877,40.7601,2
-73.9915,40.7498,2
-73.9888,40.7484,2
-73.9927,40.7486,2
-73.9883,40.75,2
-73.9823,40.7549,2
-73.9827,40.7494,2
-73.992,40.7493,2
-73.99,40.7466,2
-73.994,40.7668,2
-73.9938,40.7512,2
-73.9908,40.751,2
-73.9881,40.7484,2
-73.9834,40.75,2
-73.9942,40.7511,2
-73.9858,40.7561,2
-74.0026,40.75,2
-73.993,40.7489,2
-73.9911,40.7504,2
-73.9817,40.7496,2
-73.9899,40.7472,2
-73.9821,40.752,2
-73.9875,40.7557,2
-73.9936,40.7573,2
-73.9825,40.7563,2
-73.9917,40.7508,2
-73.9935,40.7464,2
-73.9913,40.7499,2
-73.9924,40.7501,2
-73.9911,40.7502,2
-73.9857,40.7529,2
-73.9958,40.7488,2
-73.9977,40.7565,2
-73.9946,40.7658,2
-73.9814,40.7531,2
-73.9828,40.7477,2
-73.9891,40.7627,2
-73.9805,40.7509,2
-73.9925,40.7638,2
-73.991,40.7505,2
-73.9903,40.7488,2
-73.9907,40.751,2
-73.9979,40.764,2
-73.9819,40.7522,2
-73.9907,40.7511,2
-73.9898,40.7493,2
-73.9926,40.7586,2
-73.9958,40.7529,2
-73.9947,40.7503,2
-73.9893,40.7579,2
-73.983,40.7489,2
-73.9956,40.7498,2
-73.9814,40.7503,2
-73.9932,40.7525,2
-74.0029,40.7605,2
-73.9806,40.7482,2
-73.9943,40.7611,2
-73.9876,40.7594,2
-73.9931,40.752,2
-73.9958,40.7499,2
-73.992,40.7567,2
-73.9893,40.7568,2
-73.9919,40.7587,2
-73.9917,40.75,2
-73.9907,40.7561,2
-73.9943,40.7515,2
-73.9874,40.761,2
-73.9852,40.7587,2
-73.9954,40.7594,2
-73.9895,40.7567,2
-73.9895,40.7588,2
-73.9972,40.7505,2
-73.9883,40.7598,2
-73.9868,40.7585,2
-73.989,40.7576,2
-73.9912,40.7604,2
-73.9998,40.7542,2
-73.9944,40.7504,2
-73.9827,40.7479,2
-73.9934,40.7526,2
-73.9984,40.761,2
-73.9976,40.7565,2
-73.9852,40.7589,2
-73.9912,40.7501,2
-73.9935,40.7654,2
-73.9892,40.7481,2
-73.9925,40.7483,2
-73.9934,40.7629,2
-73.995,40.7534,2
-73.9931,40.7586,2
-73.9858,40.7575,2
-74.0005,40.7619,2
-73.9917,40.7496,2
-73.9848,40.7419,2
-73.9814,40.7441,2
-73.9918,40.7443,2
-73.9946,40.7455,2
-73.9782,40.7512,2
-73.9878,40.744,2
-73.9856,40.7443,2
-73.9877,40.7433,2
-73.9883,40.7454,2
-73.9782,40.7481,2
-73.9779,40.7458,2
-73.9863,40.7436,2
-73.9778,40.7461,2
-73.9828,40.7451,2
-73.9776,40.7494,2
-73.9875,40.7446,2
-73.987,40.7453,2
-73.9797,40.744,2
-73.9902,40.7447,2
-73.979,40.7445,2
-73.9821,40.7461,2
-73.991,40.7446,2
-73.9781,40.7464,2
-73.9898,40.7433,2
-73.9859,40.7417,2
-73.9796,40.7464,2
-73.9914,40.7451,2
-73.9839,40.7467,2
-73.984,40.7433,2
-73.9823,40.746,2
-73.9808,40.7429,2
-73.9779,40.7459,2
-73.9813,40.7477,2
-73.9841,40.7433,2
-73.9842,40.743,2
-73.9789,40.7445,2
-73.9755,40.7484,2
-73.984,40.7441,2
-73.9765,40.7478,2
-73.9863,40.7436,2
-73.9774,40.7466,2
-73.9838,40.7466,2
-73.9782,40.7459,2
-73.9775,40.7471,2
-73.9859,40.7435,2
-73.9793,40.7531,2
-73.9789,40.7476,2
-73.9813,40.7446,2
-73.9845,40.7456,2
-73.984,40.7468,2
-73.9861,40.7436,2
-73.985,40.7429,2
-73.983,40.7471,2
-73.9909,40.7454,2
-73.9786,40.7523,2
-73.9819,40.7461,2
-73.978,40.7483,2
-73.9832,40.7454,2
-73.9785,40.7458,2
-73.9904,40.7446,2
-73.9798,40.7465,2
-73.9777,40.7498,2
-73.9878,40.744,2
-73.9783,40.7518,2
-73.9758,40.7483,2
-73.9857,40.7412,2
-73.9911,40.7441,2
-73.9805,40.7427,2
-73.9823,40.743,2
-73.9828,40.7421,2
-73.9755,40.749,2
-73.9863,40.746,2
-73.9829,40.7422,2
-73.9886,40.7448,2
-73.9873,40.7455,2
-73.9886,40.7431,2
-73.9786,40.7477,2
-73.9786,40.7513,2
-73.9839,40.7467,2
-73.9843,40.7402,2
-73.9805,40.7473,2
-73.9856,40.7443,2
-73.9866,40.7433,2
-73.9872,40.7452,2
-73.9845,40.7431,2
-73.9848,40.7455,2
-73.9844,40.7459,2
-73.9839,40.7424,2
-73.9844,40.7405,2
-73.9835,40.7455,2
-73.9869,40.7433,2
-73.9785,40.7454,2
-73.9815,40.7465,2
-73.9852,40.7418,2
-73.9898,40.7433,2
-73.9825,40.7426,2
-73.98,40.7432,2
-73.9821,40.7432,2
-73.9854,40.7445,2
-73.9822,40.7453,2
-73.9783,40.7449,2
-73.9785,40.748,2
-73.982,40.7556,2
-73.9912,40.746,2
-73.9851,40.7448,2
-73.9822,40.747,2
-73.984,40.7437,2
-73.9856,40.7431,2
-73.9887,40.7452,2
-73.9787,40.7509,2
-73.9829,40.7435,2
-73.9909,40.7455,2
-73.9813,40.7443,2
-73.985,40.7456,2
-73.9864,40.7458,2
-73.9862,40.7432,2
-73.9851,40.7445,2
-73.9788,40.7511,2
-73.9853,40.745,2
-73.9822,40.7459,2
-73.9799,40.7435,2
-73.9874,40.7445,2
-73.9867,40.7427,2
-73.9771,40.7501,2
-73.9758,40.7491,2
-73.9836,40.7469,2
-73.9781,40.7466,2
-73.9768,40.7497,2
-73.9916,40.7447,2
-73.9835,40.7443,2
-73.9794,40.7516,2
-73.976,40.7488,2
-73.9889,40.7436,2
-73.9884,40.7434,2
-73.9782,40.7498,2
-73.9918,40.7447,2
-73.9781,40.7459,2
-73.9909,40.745,2
-73.9768,40.7497,2
-73.9923,40.7455,2
-73.9784,40.7481,2
-73.9796,40.7465,2
-73.9798,40.7473,2
-73.9863,40.7458,2
-73.9838,40.7447,2
-73.9842,40.7436,2
-73.98,40.7474,2
-73.9767,40.7473,2
-73.984,40.7434,2
-73.991,40.7453,2
-73.981,40.7447,2
-73.9829,40.7422,2
-73.994,40.746,2
-73.9873,40.7451,2
-73.9794,40.7527,2
-73.9814,40.7469,2
-73.9874,40.7454,2
-73.985,40.7421,2
-73.9828,40.7421,2
-73.9805,40.7427,2
-73.9781,40.7517,2
-73.983,40.7421,2
-73.9761,40.7488,2
-73.9791,40.7524,2
-73.9779,40.7456,2
-73.9846,40.7427,2
-73.9824,40.7469,2
-73.9852,40.7447,2
-73.9773,40.7508,2
-73.9912,40.7445,2
-73.9879,40.7455,2
-73.9781,40.7511,2
-73.983,40.741,2
-73.975,40.7473,2
-73.9798,40.7434,2
-73.9804,40.7537,2
-73.9804,40.7455,2
-73.9912,40.7455,2
-73.9874,40.7441,2
-73.9787,40.7469,2
-73.9841,40.7435,2
-73.9839,40.7466,2
-73.9829,40.7455,2
-73.9795,40.744,2
-73.9879,40.7458,2
-73.9792,40.7472,2
-73.9781,40.7455,2
-73.9811,40.7472,2
-73.9888,40.7435,2
-73.9839,40.7447,2
-73.9799,40.7434,2
-73.9782,40.7457,2
-73.9868,40.7428,2
-73.9818,40.7429,2
-73.9782,40.7455,2
-73.9874,40.7418,2
-73.9783,40.7456,2
-73.9778,40.7462,2
-73.9867,40.7452,2
-73.9797,40.7524,2
-73.9811,40.755,2
-73.9782,40.7455,2
-73.9765,40.7479,2
-73.9912,40.7453,2
-73.9841,40.7433,2
-73.985,40.7421,2
-73.9919,40.7449,2
-73.9876,40.7438,2
-73.9834,40.744,2
-73.9794,40.7523,2
-73.9796,40.7446,2
-73.9806,40.7531,2
-73.9821,40.746,2
-73.9838,40.7466,2
-73.9759,40.7492,2
-73.9763,40.7484,2
-73.9783,40.748,2
-73.9788,40.7504,2
-73.9837,40.7408,2
-73.9783,40.7482,2
-73.9901,40.7459,2
-73.9871,40.7448,2
-73.9783,40.7507,2
-73.9857,40.7441,2
-73.9862,40.7463,2
-73.9881,40.7442,2
-73.9886,40.7449,2
-73.9834,40.7441,2
-73.9831,40.7449,2
-73.9856,40.7441,2
-73.9869,40.7424,2
-73.9814,40.7459,2
-73.9752,40.7476,2
-73.9818,40.7453,2
-73.9815,40.7464,2
-73.9803,40.7431,2
-73.9794,40.7471,2
-73.9799,40.7465,2
-73.9763,40.7483,2
-73.9911,40.7449,2
-73.9882,40.7459,2
-73.9859,40.7439,2
-73.9945,40.7459,2
-73.9757,40.7479,2
-73.984,40.7449,2
-73.9792,40.7445,2
-73.9786,40.7451,2
-73.9861,40.7455,2
-73.9847,40.7426,2
-73.9795,40.7442,2
-73.9792,40.7444,2
-73.9818,40.7438,2
-73.9834,40.7469,2
-73.9775,40.7485,2
-73.9915,40.7443,2
-73.9827,40.7453,2
-73.9918,40.7441,2
-73.9772,40.7472,2
-73.9788,40.7452,2
-73.9783,40.7518,2
-73.9788,40.7503,2
-73.982,40.7457,2
-73.9833,40.7449,2
-73.9787,40.7471,2
-73.9785,40.7449,2
-73.9837,40.7408,2
-73.9759,40.7489,2
-73.9772,40.7475,2
-73.9783,40.751,2
-73.9839,40.7434,2
-73.9867,40.7428,2
-73.9906,40.746,2
-73.9897,40.7451,2
-73.9945,40.7456,2
-73.9908,40.7458,2
-73.9829,40.745,2
-73.9785,40.7454,2
-73.9779,40.7513,2
-73.9848,40.7426,2
-73.9787,40.7523,2
-73.9871,40.7422,2
-73.9763,40.7482,2
-73.9779,40.7463,2
-73.987,40.7448,2
-73.9778,40.7496,2
-73.987,40.7422,2
-73.9847,40.7435,2
-73.978,40.7457,2
-73.9798,40.7464,2
-73.9942,40.7461,2
-73.9772,40.7503,2
-73.9797,40.7434,2
-73.9782,40.7494,2
-73.9785,40.7449,2
-73.9799,40.7479,2
-73.9807,40.748,2
-73.9944,40.7459,2
-73.988,40.744,2
-73.9785,40.745,2
-73.9891,40.7434,2
-73.9918,40.7443,2
-73.9785,40.7478,2
-73.9795,40.7466,2
-73.9791,40.7462,2
-73.9864,40.7431,2
-73.9841,40.7456,2
-73.9822,40.7469,2
-73.9808,40.7478,2
-73.9926,40.7452,2
-73.9769,40.7475,2
-73.9795,40.7527,2
-73.9807,40.745,2
-73.9841,40.7433,2
-73.987,40.745,2
-73.9816,40.747,2
-73.983,40.7418,2
